Meta Data,Weekly Adjusted Time Series
,"{'1. open': '119.7800', '2. high': '130.6142', '3. low': '119.4900', '4. close': '129.7900', '5. adjusted close': '129.7900', '6. volume': '5733396', '7. dividend amount': '0.0000'}"
,"{'1. open': '115.0150', '2. high': '118.5650', '3. low': '113.5800', '4. close': '117.6200', '5. adjusted close': '117.6200', '6. volume': '6565197', '7. dividend amount': '0.0000'}"
,"{'1. open': '110.1200', '2. high': '119.3200', '3. low': '110.0000', '4. close': '119.1900', '5. adjusted close': '119.1900', '6. volume': '7260696', '7. dividend amount': '0.0000'}"
,"{'1. open': '93.0000', '2. high': '105.1050', '3. low': '92.8300', '4. close': '104.8500', '5. adjusted close': '104.8500', '6. volume': '8765042', '7. dividend amount': '0.0000'}"
,"{'1. open': '90.6900', '2. high': '96.1900', '3. low': '84.0100', '4. close': '94.3700', '5. adjusted close': '94.3700', '6. volume': '12997933', '7. dividend amount': '0.0000'}"
,"{'1. open': '81.6300', '2. high': '92.2000', '3. low': '80.9750', '4. close': '90.8300', '5. adjusted close': '90.8300', '6. volume': '5157395', '7. dividend amount': '0.0000'}"
,"{'1. open': '85.3200', '2. high': '85.5500', '3. low': '78.9000', '4. close': '83.2200', '5. adjusted close': '83.2200', '6. volume': '4581658', '7. dividend amount': '0.0000'}"
,"{'1. open': '75.0000', '2. high': '88.4200', '3. low': '72.9300', '4. close': '82.7100', '5. adjusted close': '82.7100', '6. volume': '8854604', '7. dividend amount': '0.0000'}"
,"{'1. open': '86.1300', '2. high': '97.3100', '3. low': '74.0000', '4. close': '78.5600', '5. adjusted close': '78.5600', '6. volume': '9194717', '7. dividend amount': '0.0000'}"
,"{'1. open': '93.3000', '2. high': '96.7500', '3. low': '87.6500', '4. close': '88.1800', '5. adjusted close': '88.1800', '6. volume': '4895998', '7. dividend amount': '0.0000'}"
,"{'1. open': '86.8800', '2. high': '91.6400', '3. low': '84.4671', '4. close': '90.7000', '5. adjusted close': '90.7000', '6. volume': '5842937', '7. dividend amount': '0.0000'}"
,"{'1. open': '90.1000', '2. high': '91.0200', '3. low': '81.3100', '4. close': '87.4800', '5. adjusted close': '87.4800', '6. volume': '9357095', '7. dividend amount': '0.0000'}"
,"{'1. open': '109.0900', '2. high': '109.6700', '3. low': '90.3100', '4. close': '92.4400', '5. adjusted close': '92.4400', '6. volume': '7179388', '7. dividend amount': '0.0000'}"
,"{'1. open': '109.6700', '2. high': '115.8300', '3. low': '105.9000', '4. close': '108.6000', '5. adjusted close': '108.6000', '6. volume': '7314541', '7. dividend amount': '0.0000'}"
,"{'1. open': '109.2000', '2. high': '129.0000', '3. low': '108.4800', '4. close': '108.7200', '5. adjusted close': '108.7200', '6. volume': '12891923', '7. dividend amount': '0.0000'}"
,"{'1. open': '113.6700', '2. high': '113.6700', '3. low': '105.2500', '4. close': '108.4000', '5. adjusted close': '108.4000', '6. volume': '6371735', '7. dividend amount': '0.0000'}"
,"{'1. open': '115.7600', '2. high': '120.5000', '3. low': '112.5700', '4. close': '112.7900', '5. adjusted close': '112.7900', '6. volume': '5259402', '7. dividend amount': '0.0000'}"
,"{'1. open': '117.8200', '2. high': '123.6600', '3. low': '116.7600', '4. close': '118.1300', '5. adjusted close': '118.1300', '6. volume': '4275106', '7. dividend amount': '0.0000'}"
,"{'1. open': '118.0600', '2. high': '125.6900', '3. low': '117.1130', '4. close': '119.1900', '5. adjusted close': '119.1900', '6. volume': '4887480', '7. dividend amount': '0.0000'}"
,"{'1. open': '131.7500', '2. high': '131.7500', '3. low': '113.8001', '4. close': '115.4100', '5. adjusted close': '115.4100', '6. volume': '9284223', '7. dividend amount': '0.0000'}"
,"{'1. open': '133.1200', '2. high': '138.4500', '3. low': '128.1900', '4. close': '128.4300', '5. adjusted close': '128.4300', '6. volume': '4625606', '7. dividend amount': '0.0000'}"
,"{'1. open': '129.2000', '2. high': '134.7800', '3. low': '127.3100', '4. close': '133.3800', '5. adjusted close': '133.3800', '6. volume': '3911447', '7. dividend amount': '0.0000'}"
,"{'1. open': '129.1000', '2. high': '133.6652', '3. low': '127.3150', '4. close': '132.5500', '5. adjusted close': '132.5500', '6. volume': '2000656', '7. dividend amount': '0.0000'}"
,"{'1. open': '132.3900', '2. high': '133.7900', '3. low': '125.0000', '4. close': '128.8700', '5. adjusted close': '128.8700', '6. volume': '4232935', '7. dividend amount': '0.0000'}"
,"{'1. open': '138.7000', '2. high': '138.7000', '3. low': '130.0000', '4. close': '131.5900', '5. adjusted close': '131.5900', '6. volume': '3345490', '7. dividend amount': '0.0000'}"
,"{'1. open': '133.9100', '2. high': '139.8900', '3. low': '131.0000', '4. close': '138.7600', '5. adjusted close': '138.7600', '6. volume': '3491182', '7. dividend amount': '0.0000'}"
,"{'1. open': '124.7200', '2. high': '134.4200', '3. low': '124.7200', '4. close': '133.7300', '5. adjusted close': '133.7300', '6. volume': '2802644', '7. dividend amount': '0.0000'}"
,"{'1. open': '121.5300', '2. high': '124.3400', '3. low': '115.2500', '4. close': '123.0100', '5. adjusted close': '123.0100', '6. volume': '4358873', '7. dividend amount': '0.0000'}"
,"{'1. open': '134.5000', '2. high': '134.5000', '3. low': '121.0100', '4. close': '121.5300', '5. adjusted close': '121.5300', '6. volume': '4116844', '7. dividend amount': '0.0000'}"
,"{'1. open': '123.0000', '2. high': '134.9000', '3. low': '120.8800', '4. close': '131.3300', '5. adjusted close': '131.3300', '6. volume': '5323539', '7. dividend amount': '0.0000'}"
,"{'1. open': '113.4800', '2. high': '130.2013', '3. low': '112.1400', '4. close': '124.1000', '5. adjusted close': '124.1000', '6. volume': '10287001', '7. dividend amount': '0.0000'}"
,"{'1. open': '110.5000', '2. high': '113.1299', '3. low': '106.3900', '4. close': '110.4500', '5. adjusted close': '110.4500', '6. volume': '3226161', '7. dividend amount': '0.0000'}"
,"{'1. open': '107.9800', '2. high': '111.9999', '3. low': '106.0500', '4. close': '110.2400', '5. adjusted close': '110.2400', '6. volume': '3386532', '7. dividend amount': '0.0000'}"
,"{'1. open': '110.0000', '2. high': '113.5000', '3. low': '102.0000', '4. close': '107.8100', '5. adjusted close': '107.8100', '6. volume': '6036858', '7. dividend amount': '0.0000'}"
,"{'1. open': '104.4000', '2. high': '110.4300', '3. low': '100.7101', '4. close': '110.0200', '5. adjusted close': '110.0200', '6. volume': '3617789', '7. dividend amount': '0.0000'}"
,"{'1. open': '108.0100', '2. high': '110.0500', '3. low': '103.7200', '4. close': '104.7100', '5. adjusted close': '104.7100', '6. volume': '3570543', '7. dividend amount': '0.0000'}"
,"{'1. open': '101.9300', '2. high': '107.9400', '3. low': '100.5800', '4. close': '106.9400', '5. adjusted close': '106.9400', '6. volume': '3580097', '7. dividend amount': '0.0000'}"
,"{'1. open': '93.9600', '2. high': '103.3700', '3. low': '93.9600', '4. close': '102.0500', '5. adjusted close': '102.0500', '6. volume': '4245258', '7. dividend amount': '0.0000'}"
,"{'1. open': '98.5000', '2. high': '100.0000', '3. low': '92.6600', '4. close': '93.3500', '5. adjusted close': '93.3500', '6. volume': '3284616', '7. dividend amount': '0.0000'}"
,"{'1. open': '109.0000', '2. high': '109.9200', '3. low': '98.7000', '4. close': '99.4100', '5. adjusted close': '99.4100', '6. volume': '3800051', '7. dividend amount': '0.0000'}"
,"{'1. open': '104.5000', '2. high': '111.1700', '3. low': '101.1900', '4. close': '108.9700', '5. adjusted close': '108.9700', '6. volume': '4327575', '7. dividend amount': '0.0000'}"
,"{'1. open': '102.2300', '2. high': '110.7650', '3. low': '101.2888', '4. close': '107.3700', '5. adjusted close': '107.3700', '6. volume': '4663561', '7. dividend amount': '0.0000'}"
,"{'1. open': '90.9200', '2. high': '103.5000', '3. low': '89.1700', '4. close': '102.3900', '5. adjusted close': '102.3900', '6. volume': '4917488', '7. dividend amount': '0.0000'}"
,"{'1. open': '80.6800', '2. high': '105.6800', '3. low': '79.7000', '4. close': '96.4300', '5. adjusted close': '96.4300', '6. volume': '12026951', '7. dividend amount': '0.0000'}"
,"{'1. open': '84.2700', '2. high': '84.9100', '3. low': '77.5000', '4. close': '80.1100', '5. adjusted close': '80.1100', '6. volume': '5820533', '7. dividend amount': '0.0000'}"
,"{'1. open': '85.4300', '2. high': '91.0800', '3. low': '82.4000', '4. close': '84.4600', '5. adjusted close': '84.4600', '6. volume': '4642337', '7. dividend amount': '0.0000'}"
,"{'1. open': '87.3400', '2. high': '88.0000', '3. low': '82.5771', '4. close': '84.7300', '5. adjusted close': '84.7300', '6. volume': '4231403', '7. dividend amount': '0.0000'}"
,"{'1. open': '91.0800', '2. high': '92.5000', '3. low': '84.7700', '4. close': '86.3500', '5. adjusted close': '86.3500', '6. volume': '3206165', '7. dividend amount': '0.0000'}"
,"{'1. open': '88.5900', '2. high': '90.4950', '3. low': '86.8900', '4. close': '90.0000', '5. adjusted close': '90.0000', '6. volume': '4318574', '7. dividend amount': '0.0000'}"
,"{'1. open': '89.5000', '2. high': '93.7100', '3. low': '87.4500', '4. close': '89.0100', '5. adjusted close': '89.0100', '6. volume': '3434135', '7. dividend amount': '0.0000'}"
,"{'1. open': '91.3600', '2. high': '94.7700', '3. low': '88.6400', '4. close': '89.0000', '5. adjusted close': '89.0000', '6. volume': '3620088', '7. dividend amount': '0.0000'}"
,"{'1. open': '94.9000', '2. high': '96.6700', '3. low': '89.5900', '4. close': '92.1800', '5. adjusted close': '92.1800', '6. volume': '4086129', '7. dividend amount': '0.0000'}"
