Meta Data,Weekly Adjusted Time Series
,"{'1. open': '11.5900', '2. high': '11.5900', '3. low': '10.9800', '4. close': '11.4000', '5. adjusted close': '11.4000', '6. volume': '22491839', '7. dividend amount': '0.0000'}"
,"{'1. open': '12.1700', '2. high': '12.4100', '3. low': '11.2350', '4. close': '11.4400', '5. adjusted close': '11.4400', '6. volume': '19434679', '7. dividend amount': '0.0000'}"
,"{'1. open': '12.3500', '2. high': '12.5200', '3. low': '11.7128', '4. close': '12.2600', '5. adjusted close': '12.2600', '6. volume': '21964172', '7. dividend amount': '0.0000'}"
,"{'1. open': '12.8250', '2. high': '12.9650', '3. low': '11.7000', '4. close': '12.0000', '5. adjusted close': '12.0000', '6. volume': '31227809', '7. dividend amount': '0.0000'}"
,"{'1. open': '12.8400', '2. high': '13.0600', '3. low': '12.2372', '4. close': '12.5500', '5. adjusted close': '12.5500', '6. volume': '24448132', '7. dividend amount': '0.0000'}"
,"{'1. open': '12.5600', '2. high': '12.9800', '3. low': '12.3150', '4. close': '12.7800', '5. adjusted close': '12.7800', '6. volume': '17726014', '7. dividend amount': '0.0000'}"
,"{'1. open': '13.0200', '2. high': '13.4350', '3. low': '12.4000', '4. close': '12.6800', '5. adjusted close': '12.6800', '6. volume': '25053230', '7. dividend amount': '0.0000'}"
,"{'1. open': '12.9800', '2. high': '13.5500', '3. low': '12.0500', '4. close': '12.7900', '5. adjusted close': '12.7900', '6. volume': '32895792', '7. dividend amount': '0.0000'}"
,"{'1. open': '14.5500', '2. high': '14.8700', '3. low': '13.2200', '4. close': '13.3000', '5. adjusted close': '13.3000', '6. volume': '23143407', '7. dividend amount': '0.0000'}"
,"{'1. open': '15.2900', '2. high': '15.4000', '3. low': '14.5100', '4. close': '14.6300', '5. adjusted close': '14.6300', '6. volume': '25067068', '7. dividend amount': '0.0000'}"
,"{'1. open': '15.3000', '2. high': '15.5100', '3. low': '15.1500', '4. close': '15.2600', '5. adjusted close': '15.2600', '6. volume': '20924631', '7. dividend amount': '0.0000'}"
,"{'1. open': '15.5000', '2. high': '15.7900', '3. low': '14.8800', '4. close': '15.3500', '5. adjusted close': '15.3500', '6. volume': '26302099', '7. dividend amount': '0.0000'}"
,"{'1. open': '15.3500', '2. high': '15.6250', '3. low': '14.7000', '4. close': '15.5300', '5. adjusted close': '15.5300', '6. volume': '31239878', '7. dividend amount': '0.2500'}"
,"{'1. open': '15.3000', '2. high': '16.2000', '3. low': '15.3000', '4. close': '15.5000', '5. adjusted close': '15.2447', '6. volume': '32927679', '7. dividend amount': '0.0000'}"
,"{'1. open': '14.4800', '2. high': '15.5600', '3. low': '14.3900', '4. close': '15.2100', '5. adjusted close': '14.9595', '6. volume': '33898892', '7. dividend amount': '0.0000'}"
,"{'1. open': '14.4700', '2. high': '15.0900', '3. low': '13.7200', '4. close': '14.3000', '5. adjusted close': '14.0645', '6. volume': '34951098', '7. dividend amount': '0.0000'}"
,"{'1. open': '14.6300', '2. high': '15.1800', '3. low': '14.4100', '4. close': '14.4300', '5. adjusted close': '14.1924', '6. volume': '18781876', '7. dividend amount': '0.0000'}"
,"{'1. open': '14.3700', '2. high': '15.0400', '3. low': '14.3142', '4. close': '14.8300', '5. adjusted close': '14.5858', '6. volume': '21641306', '7. dividend amount': '0.0000'}"
,"{'1. open': '14.3800', '2. high': '14.5250', '3. low': '13.9750', '4. close': '14.3000', '5. adjusted close': '14.0645', '6. volume': '21063799', '7. dividend amount': '0.0000'}"
,"{'1. open': '14.9400', '2. high': '15.4000', '3. low': '14.5700', '4. close': '14.6000', '5. adjusted close': '14.3596', '6. volume': '19632657', '7. dividend amount': '0.0000'}"
,"{'1. open': '16.1700', '2. high': '16.3000', '3. low': '14.8850', '4. close': '14.9400', '5. adjusted close': '14.6940', '6. volume': '21577207', '7. dividend amount': '0.0000'}"
