Meta Data,Weekly Adjusted Time Series
,"{'1. open': '108.3000', '2. high': '108.3800', '3. low': '105.0300', '4. close': '106.5100', '5. adjusted close': '106.5100', '6. volume': '1372287', '7. dividend amount': '0.0000'}"
,"{'1. open': '104.0700', '2. high': '108.2300', '3. low': '103.9300', '4. close': '108.2300', '5. adjusted close': '108.2300', '6. volume': '1946655', '7. dividend amount': '0.0000'}"
,"{'1. open': '102.5900', '2. high': '103.8300', '3. low': '100.8300', '4. close': '103.2700', '5. adjusted close': '103.2700', '6. volume': '1557551', '7. dividend amount': '0.0000'}"
,"{'1. open': '106.1401', '2. high': '107.8300', '3. low': '104.8300', '4. close': '105.5900', '5. adjusted close': '105.5900', '6. volume': '1587342', '7. dividend amount': '0.0000'}"
,"{'1. open': '103.5200', '2. high': '108.1000', '3. low': '103.4300', '4. close': '105.8100', '5. adjusted close': '105.8100', '6. volume': '1806528', '7. dividend amount': '0.0000'}"
,"{'1. open': '109.0000', '2. high': '109.3100', '3. low': '103.1700', '4. close': '103.4200', '5. adjusted close': '103.4200', '6. volume': '2338160', '7. dividend amount': '3.3961'}"
,"{'1. open': '103.4500', '2. high': '107.9900', '3. low': '103.4400', '4. close': '107.7400', '5. adjusted close': '104.3877', '6. volume': '3740283', '7. dividend amount': '0.0000'}"
,"{'1. open': '97.9000', '2. high': '105.7100', '3. low': '96.0400', '4. close': '105.7000', '5. adjusted close': '102.4112', '6. volume': '3067353', '7. dividend amount': '0.0000'}"
,"{'1. open': '102.2000', '2. high': '106.0800', '3. low': '100.6100', '4. close': '100.6100', '5. adjusted close': '97.4795', '6. volume': '2468694', '7. dividend amount': '0.0000'}"
,"{'1. open': '102.5400', '2. high': '103.1100', '3. low': '99.9300', '4. close': '102.3400', '5. adjusted close': '99.1557', '6. volume': '2146482', '7. dividend amount': '0.0000'}"
,"{'1. open': '101.6100', '2. high': '103.8725', '3. low': '101.5225', '4. close': '103.5500', '5. adjusted close': '100.3281', '6. volume': '10663663', '7. dividend amount': '0.0000'}"
,"{'1. open': '102.8000', '2. high': '103.6400', '3. low': '99.0500', '4. close': '101.0700', '5. adjusted close': '97.9252', '6. volume': '2883292', '7. dividend amount': '0.0000'}"
,"{'1. open': '98.3200', '2. high': '102.2200', '3. low': '98.2400', '4. close': '101.9200', '5. adjusted close': '98.7488', '6. volume': '2736007', '7. dividend amount': '0.0000'}"
,"{'1. open': '96.8500', '2. high': '100.1100', '3. low': '96.1550', '4. close': '96.5000', '5. adjusted close': '93.4974', '6. volume': '3448389', '7. dividend amount': '0.0000'}"
,"{'1. open': '91.0500', '2. high': '95.1200', '3. low': '90.5600', '4. close': '95.0800', '5. adjusted close': '92.1216', '6. volume': '2776310', '7. dividend amount': '0.0000'}"
,"{'1. open': '85.0600', '2. high': '92.9300', '3. low': '84.7200', '4. close': '91.8200', '5. adjusted close': '88.9630', '6. volume': '3059188', '7. dividend amount': '0.0000'}"
,"{'1. open': '84.4700', '2. high': '86.1150', '3. low': '84.3290', '4. close': '85.0000', '5. adjusted close': '82.3552', '6. volume': '3582889', '7. dividend amount': '0.0000'}"
,"{'1. open': '85.1200', '2. high': '86.9500', '3. low': '84.8000', '4. close': '84.9800', '5. adjusted close': '82.3359', '6. volume': '6076713', '7. dividend amount': '0.0000'}"
,"{'1. open': '81.6800', '2. high': '82.8200', '3. low': '81.5000', '4. close': '82.4500', '5. adjusted close': '79.8846', '6. volume': '5153784', '7. dividend amount': '0.0000'}"
,"{'1. open': '80.3600', '2. high': '81.6200', '3. low': '80.1100', '4. close': '81.1900', '5. adjusted close': '78.6638', '6. volume': '5945533', '7. dividend amount': '0.0000'}"
,"{'1. open': '81.0000', '2. high': '82.9000', '3. low': '80.5345', '4. close': '80.6500', '5. adjusted close': '78.1406', '6. volume': '4680712', '7. dividend amount': '0.0000'}"
,"{'1. open': '82.5800', '2. high': '82.7800', '3. low': '81.5600', '4. close': '82.0200', '5. adjusted close': '79.4680', '6. volume': '3620263', '7. dividend amount': '0.0000'}"
,"{'1. open': '82.3200', '2. high': '83.0000', '3. low': '81.1800', '4. close': '82.4800', '5. adjusted close': '79.9137', '6. volume': '4789423', '7. dividend amount': '0.0000'}"
,"{'1. open': '82.8400', '2. high': '84.0700', '3. low': '81.3300', '4. close': '82.3400', '5. adjusted close': '79.7780', '6. volume': '10685765', '7. dividend amount': '0.0000'}"
,"{'1. open': '85.8300', '2. high': '86.3675', '3. low': '83.6600', '4. close': '83.8100', '5. adjusted close': '81.2023', '6. volume': '5119259', '7. dividend amount': '0.0000'}"
,"{'1. open': '86.6000', '2. high': '86.9700', '3. low': '85.5000', '4. close': '85.8000', '5. adjusted close': '83.1303', '6. volume': '5828662', '7. dividend amount': '0.0000'}"
,"{'1. open': '85.6600', '2. high': '86.8700', '3. low': '85.1700', '4. close': '86.7800', '5. adjusted close': '84.0799', '6. volume': '3640317', '7. dividend amount': '0.0000'}"
,"{'1. open': '88.2200', '2. high': '88.6500', '3. low': '85.0100', '4. close': '85.0800', '5. adjusted close': '82.4328', '6. volume': '8103428', '7. dividend amount': '0.0000'}"
,"{'1. open': '90.1600', '2. high': '90.2600', '3. low': '87.0700', '4. close': '87.1600', '5. adjusted close': '84.4480', '6. volume': '6168019', '7. dividend amount': '0.0000'}"
,"{'1. open': '95.3000', '2. high': '95.5455', '3. low': '90.0000', '4. close': '90.4600', '5. adjusted close': '87.6454', '6. volume': '7878862', '7. dividend amount': '0.0000'}"
,"{'1. open': '97.4800', '2. high': '97.8399', '3. low': '93.7000', '4. close': '94.8600', '5. adjusted close': '91.9084', '6. volume': '4040158', '7. dividend amount': '0.0000'}"
,"{'1. open': '99.3900', '2. high': '99.9400', '3. low': '97.2000', '4. close': '97.3600', '5. adjusted close': '94.3307', '6. volume': '4320885', '7. dividend amount': '0.0000'}"
,"{'1. open': '97.6800', '2. high': '100.2300', '3. low': '96.7000', '4. close': '99.1800', '5. adjusted close': '96.0940', '6. volume': '4473813', '7. dividend amount': '0.0000'}"
,"{'1. open': '98.2300', '2. high': '98.3400', '3. low': '96.8100', '4. close': '98.0100', '5. adjusted close': '94.9604', '6. volume': '4735604', '7. dividend amount': '0.0000'}"
,"{'1. open': '101.2000', '2. high': '101.2350', '3. low': '96.8900', '4. close': '98.1000', '5. adjusted close': '95.0476', '6. volume': '7194100', '7. dividend amount': '0.0000'}"
,"{'1. open': '97.4100', '2. high': '101.5799', '3. low': '97.3000', '4. close': '100.9350', '5. adjusted close': '97.7944', '6. volume': '3285258', '7. dividend amount': '0.0000'}"
,"{'1. open': '103.0975', '2. high': '103.2300', '3. low': '96.3601', '4. close': '97.1000', '5. adjusted close': '94.0788', '6. volume': '5350421', '7. dividend amount': '0.0000'}"
,"{'1. open': '103.5000', '2. high': '104.6400', '3. low': '102.6300', '4. close': '103.1300', '5. adjusted close': '99.9211', '6. volume': '4424750', '7. dividend amount': '0.0000'}"
,"{'1. open': '107.2800', '2. high': '107.9300', '3. low': '103.3200', '4. close': '104.0200', '5. adjusted close': '100.7834', '6. volume': '5021689', '7. dividend amount': '0.0000'}"
,"{'1. open': '105.6900', '2. high': '107.7050', '3. low': '105.3600', '4. close': '106.9200', '5. adjusted close': '103.5932', '6. volume': '6495391', '7. dividend amount': '0.0000'}"
,"{'1. open': '103.7600', '2. high': '105.8900', '3. low': '99.2600', '4. close': '105.1700', '5. adjusted close': '101.8977', '6. volume': '7535177', '7. dividend amount': '0.0000'}"
,"{'1. open': '102.1600', '2. high': '103.4700', '3. low': '101.7100', '4. close': '103.2400', '5. adjusted close': '100.0277', '6. volume': '1819699', '7. dividend amount': '0.0000'}"
,"{'1. open': '103.7800', '2. high': '104.0100', '3. low': '101.4500', '4. close': '102.8100', '5. adjusted close': '99.6111', '6. volume': '2343105', '7. dividend amount': '0.0000'}"
,"{'1. open': '100.1200', '2. high': '105.1625', '3. low': '99.1000', '4. close': '104.3500', '5. adjusted close': '101.1032', '6. volume': '3490741', '7. dividend amount': '0.0000'}"
,"{'1. open': '106.7900', '2. high': '106.8600', '3. low': '99.0200', '4. close': '99.6350', '5. adjusted close': '96.5349', '6. volume': '4947801', '7. dividend amount': '0.0000'}"
,"{'1. open': '104.8600', '2. high': '106.9000', '3. low': '103.2200', '4. close': '104.9700', '5. adjusted close': '101.7039', '6. volume': '2763035', '7. dividend amount': '0.0000'}"
,"{'1. open': '104.1600', '2. high': '105.9800', '3. low': '102.8400', '4. close': '105.6100', '5. adjusted close': '102.3240', '6. volume': '1505712', '7. dividend amount': '0.0000'}"
,"{'1. open': '102.0400', '2. high': '103.5700', '3. low': '101.4000', '4. close': '103.5700', '5. adjusted close': '100.3474', '6. volume': '1371909', '7. dividend amount': '0.0000'}"
,"{'1. open': '106.1700', '2. high': '106.3800', '3. low': '101.9000', '4. close': '102.4500', '5. adjusted close': '99.2623', '6. volume': '3823115', '7. dividend amount': '0.0000'}"
