Meta Data,Weekly Adjusted Time Series
,"{'1. open': '205.4400', '2. high': '210.7100', '3. low': '202.5215', '4. close': '208.6500', '5. adjusted close': '208.6500', '6. volume': '19894722', '7. dividend amount': '0.0000'}"
,"{'1. open': '198.7750', '2. high': '209.6400', '3. low': '197.2500', '4. close': '206.1500', '5. adjusted close': '206.1500', '6. volume': '22593597', '7. dividend amount': '0.0000'}"
,"{'1. open': '191.6100', '2. high': '202.6300', '3. low': '185.9001', '4. close': '202.0000', '5. adjusted close': '202.0000', '6. volume': '20014977', '7. dividend amount': '0.0000'}"
,"{'1. open': '203.2150', '2. high': '207.2300', '3. low': '175.5000', '4. close': '183.5200', '5. adjusted close': '183.5200', '6. volume': '31408161', '7. dividend amount': '0.0000'}"
,"{'1. open': '188.8100', '2. high': '205.8900', '3. low': '183.7550', '4. close': '205.0900', '5. adjusted close': '205.0900', '6. volume': '17515354', '7. dividend amount': '0.0000'}"
,"{'1. open': '178.2300', '2. high': '191.1000', '3. low': '168.9500', '4. close': '187.7600', '5. adjusted close': '187.7600', '6. volume': '17428866', '7. dividend amount': '0.0000'}"
,"{'1. open': '185.0000', '2. high': '186.1836', '3. low': '176.6000', '4. close': '181.2400', '5. adjusted close': '181.2400', '6. volume': '12222721', '7. dividend amount': '0.0000'}"
,"{'1. open': '156.1300', '2. high': '190.4400', '3. low': '155.4000', '4. close': '180.4900', '5. adjusted close': '180.4900', '6. volume': '28570908', '7. dividend amount': '0.0000'}"
,"{'1. open': '178.0100', '2. high': '192.6900', '3. low': '162.5600', '4. close': '163.1600', '5. adjusted close': '163.1600', '6. volume': '28968059', '7. dividend amount': '0.0000'}"
,"{'1. open': '192.8100', '2. high': '201.0300', '3. low': '182.0700', '4. close': '182.6100', '5. adjusted close': '182.6100', '6. volume': '24389273', '7. dividend amount': '0.0000'}"
,"{'1. open': '183.0000', '2. high': '195.2100', '3. low': '180.5700', '4. close': '190.6200', '5. adjusted close': '190.6200', '6. volume': '98562058', '7. dividend amount': '0.0000'}"
,"{'1. open': '182.4900', '2. high': '189.9700', '3. low': '169.8700', '4. close': '183.5000', '5. adjusted close': '183.5000', '6. volume': '48108655', '7. dividend amount': '0.0000'}"
,"{'1. open': '199.8900', '2. high': '205.0000', '3. low': '169.4300', '4. close': '178.0800', '5. adjusted close': '178.0800', '6. volume': '25463845', '7. dividend amount': '0.0000'}"
,"{'1. open': '200.7400', '2. high': '203.0400', '3. low': '186.8800', '4. close': '198.4400', '5. adjusted close': '198.4400', '6. volume': '23427835', '7. dividend amount': '0.0000'}"
,"{'1. open': '213.0900', '2. high': '215.2450', '3. low': '198.7000', '4. close': '199.9400', '5. adjusted close': '199.9400', '6. volume': '18332186', '7. dividend amount': '0.0000'}"
,"{'1. open': '198.6900', '2. high': '214.6400', '3. low': '189.5000', '4. close': '213.3800', '5. adjusted close': '213.3800', '6. volume': '34148134', '7. dividend amount': '0.0000'}"
,"{'1. open': '186.6400', '2. high': '199.1700', '3. low': '185.0000', '4. close': '195.5400', '5. adjusted close': '195.5400', '6. volume': '13591610', '7. dividend amount': '0.0000'}"
,"{'1. open': '178.4300', '2. high': '189.9900', '3. low': '176.1100', '4. close': '188.8300', '5. adjusted close': '188.8300', '6. volume': '12093400', '7. dividend amount': '0.0000'}"
,"{'1. open': '176.0900', '2. high': '184.2600', '3. low': '174.4400', '4. close': '183.3200', '5. adjusted close': '183.3200', '6. volume': '11070901', '7. dividend amount': '0.0000'}"
,"{'1. open': '169.6500', '2. high': '174.7100', '3. low': '166.4100', '4. close': '174.4800', '5. adjusted close': '174.4800', '6. volume': '12917625', '7. dividend amount': '0.0000'}"
,"{'1. open': '175.0000', '2. high': '175.9880', '3. low': '167.8200', '4. close': '170.1200', '5. adjusted close': '170.1200', '6. volume': '10370688', '7. dividend amount': '0.0000'}"
,"{'1. open': '166.6700', '2. high': '175.0000', '3. low': '165.4600', '4. close': '174.9600', '5. adjusted close': '174.9600', '6. volume': '6962786', '7. dividend amount': '0.0000'}"
,"{'1. open': '171.5400', '2. high': '172.5900', '3. low': '166.4347', '4. close': '169.3400', '5. adjusted close': '169.3400', '6. volume': '5640616', '7. dividend amount': '0.0000'}"
,"{'1. open': '176.9000', '2. high': '181.7799', '3. low': '164.2000', '4. close': '171.0000', '5. adjusted close': '171.0000', '6. volume': '18685623', '7. dividend amount': '0.0000'}"
,"{'1. open': '176.9600', '2. high': '179.5600', '3. low': '171.2700', '4. close': '175.0900', '5. adjusted close': '175.0900', '6. volume': '13614824', '7. dividend amount': '0.0000'}"
,"{'1. open': '179.9900', '2. high': '180.3100', '3. low': '175.1800', '4. close': '178.4800', '5. adjusted close': '178.4800', '6. volume': '11100442', '7. dividend amount': '0.0000'}"
,"{'1. open': '178.8200', '2. high': '181.3000', '3. low': '173.9100', '4. close': '180.4800', '5. adjusted close': '180.4800', '6. volume': '11287507', '7. dividend amount': '0.0000'}"
,"{'1. open': '169.7800', '2. high': '177.5600', '3. low': '167.8800', '4. close': '177.2400', '5. adjusted close': '177.2400', '6. volume': '16341549', '7. dividend amount': '0.0000'}"
,"{'1. open': '171.4000', '2. high': '178.1600', '3. low': '169.1000', '4. close': '169.4300', '5. adjusted close': '169.4300', '6. volume': '14623386', '7. dividend amount': '0.0000'}"
,"{'1. open': '155.0000', '2. high': '172.1800', '3. low': '152.5700', '4. close': '171.4000', '5. adjusted close': '171.4000', '6. volume': '16978892', '7. dividend amount': '0.0000'}"
,"{'1. open': '154.9600', '2. high': '165.0696', '3. low': '152.2601', '4. close': '155.6600', '5. adjusted close': '155.6600', '6. volume': '24122276', '7. dividend amount': '0.0000'}"
,"{'1. open': '151.3800', '2. high': '155.2900', '3. low': '150.2600', '4. close': '153.8800', '5. adjusted close': '153.8800', '6. volume': '9536980', '7. dividend amount': '0.0000'}"
,"{'1. open': '149.7900', '2. high': '152.5250', '3. low': '143.3740', '4. close': '151.9800', '5. adjusted close': '151.9800', '6. volume': '12749777', '7. dividend amount': '0.0000'}"
,"{'1. open': '144.4600', '2. high': '150.0000', '3. low': '141.2600', '4. close': '149.4400', '5. adjusted close': '149.4400', '6. volume': '17906660', '7. dividend amount': '0.0000'}"
,"{'1. open': '142.6700', '2. high': '145.4100', '3. low': '140.5300', '4. close': '144.8600', '5. adjusted close': '144.8600', '6. volume': '12857584', '7. dividend amount': '0.0000'}"
,"{'1. open': '140.0000', '2. high': '146.3600', '3. low': '138.5900', '4. close': '142.2300', '5. adjusted close': '142.2300', '6. volume': '15191218', '7. dividend amount': '0.0000'}"
,"{'1. open': '131.2200', '2. high': '139.8900', '3. low': '126.9000', '4. close': '139.7200', '5. adjusted close': '139.7200', '6. volume': '21194015', '7. dividend amount': '0.0000'}"
,"{'1. open': '124.6200', '2. high': '133.1900', '3. low': '122.7300', '4. close': '131.3500', '5. adjusted close': '131.3500', '6. volume': '13092812', '7. dividend amount': '0.0000'}"
,"{'1. open': '128.0400', '2. high': '129.5100', '3. low': '122.3203', '4. close': '123.5600', '5. adjusted close': '123.5600', '6. volume': '9489366', '7. dividend amount': '0.0000'}"
