Meta Data,Weekly Adjusted Time Series
,"{'1. open': '106.4300', '2. high': '106.5000', '3. low': '106.4300', '4. close': '106.4800', '5. adjusted close': '106.4800', '6. volume': '1826521', '7. dividend amount': '0.0000'}"
,"{'1. open': '106.3800', '2. high': '106.4700', '3. low': '106.3500', '4. close': '106.4200', '5. adjusted close': '106.4200', '6. volume': '4174424', '7. dividend amount': '0.0000'}"
,"{'1. open': '106.3100', '2. high': '106.5000', '3. low': '106.3000', '4. close': '106.3400', '5. adjusted close': '106.3400', '6. volume': '7052333', '7. dividend amount': '0.0000'}"
,"{'1. open': '106.2000', '2. high': '106.4900', '3. low': '106.1700', '4. close': '106.3300', '5. adjusted close': '106.3300', '6. volume': '4356202', '7. dividend amount': '0.0000'}"
,"{'1. open': '106.2301', '2. high': '106.3000', '3. low': '106.1300', '4. close': '106.1600', '5. adjusted close': '106.1600', '6. volume': '9549512', '7. dividend amount': '0.0000'}"
,"{'1. open': '106.2000', '2. high': '106.2650', '3. low': '105.9800', '4. close': '106.1300', '5. adjusted close': '106.1300', '6. volume': '17601067', '7. dividend amount': '0.0000'}"
,"{'1. open': '105.9500', '2. high': '106.2800', '3. low': '105.8700', '4. close': '106.1100', '5. adjusted close': '106.1100', '6. volume': '42861697', '7. dividend amount': '0.0000'}"
,"{'1. open': '104.6300', '2. high': '104.8700', '3. low': '98.7000', '4. close': '99.7100', '5. adjusted close': '99.7100', '6. volume': '26131720', '7. dividend amount': '0.0000'}"
,"{'1. open': '87.2900', '2. high': '89.8500', '3. low': '86.4000', '4. close': '88.7900', '5. adjusted close': '88.7900', '6. volume': '4670210', '7. dividend amount': '0.0000'}"
,"{'1. open': '84.4900', '2. high': '87.3200', '3. low': '83.2500', '4. close': '86.4600', '5. adjusted close': '86.4600', '6. volume': '2414392', '7. dividend amount': '0.0000'}"
,"{'1. open': '83.1300', '2. high': '84.6200', '3. low': '80.3050', '4. close': '84.3000', '5. adjusted close': '84.3000', '6. volume': '3560669', '7. dividend amount': '0.0000'}"
,"{'1. open': '79.8400', '2. high': '85.5500', '3. low': '79.8400', '4. close': '84.4900', '5. adjusted close': '84.4900', '6. volume': '4431094', '7. dividend amount': '0.0000'}"
,"{'1. open': '76.9600', '2. high': '79.4200', '3. low': '74.5000', '4. close': '79.2500', '5. adjusted close': '79.2500', '6. volume': '4769406', '7. dividend amount': '0.0000'}"
,"{'1. open': '76.2600', '2. high': '78.5900', '3. low': '75.8500', '4. close': '76.4200', '5. adjusted close': '76.4200', '6. volume': '3786194', '7. dividend amount': '0.0000'}"
,"{'1. open': '75.2300', '2. high': '77.7300', '3. low': '74.4238', '4. close': '75.6800', '5. adjusted close': '75.6800', '6. volume': '3199371', '7. dividend amount': '0.0000'}"
,"{'1. open': '76.7700', '2. high': '78.2000', '3. low': '75.5200', '4. close': '75.8700', '5. adjusted close': '75.8700', '6. volume': '3374115', '7. dividend amount': '0.4025'}"
,"{'1. open': '73.0000', '2. high': '77.3800', '3. low': '71.8400', '4. close': '76.9300', '5. adjusted close': '76.5251', '6. volume': '3514729', '7. dividend amount': '0.0000'}"
,"{'1. open': '71.6100', '2. high': '73.1462', '3. low': '71.3700', '4. close': '72.8300', '5. adjusted close': '72.4467', '6. volume': '3087159', '7. dividend amount': '0.0000'}"
,"{'1. open': '68.9900', '2. high': '72.8650', '3. low': '68.2000', '4. close': '71.7100', '5. adjusted close': '71.3326', '6. volume': '4258054', '7. dividend amount': '0.0000'}"
,"{'1. open': '69.7700', '2. high': '69.8800', '3. low': '66.9900', '4. close': '68.5400', '5. adjusted close': '68.1793', '6. volume': '5119902', '7. dividend amount': '0.0000'}"
,"{'1. open': '70.4000', '2. high': '72.1500', '3. low': '66.6550', '4. close': '68.7300', '5. adjusted close': '68.3683', '6. volume': '5767474', '7. dividend amount': '0.0000'}"
,"{'1. open': '67.7800', '2. high': '70.8350', '3. low': '66.6300', '4. close': '69.9100', '5. adjusted close': '69.5421', '6. volume': '4031377', '7. dividend amount': '0.0000'}"
,"{'1. open': '65.6600', '2. high': '67.9200', '3. low': '63.7200', '4. close': '67.8700', '5. adjusted close': '67.5128', '6. volume': '3554700', '7. dividend amount': '0.0000'}"
,"{'1. open': '66.9900', '2. high': '67.7900', '3. low': '64.3800', '4. close': '65.2200', '5. adjusted close': '64.8768', '6. volume': '3867000', '7. dividend amount': '0.0000'}"
,"{'1. open': '62.4400', '2. high': '67.7100', '3. low': '62.3800', '4. close': '65.5000', '5. adjusted close': '65.1553', '6. volume': '3556265', '7. dividend amount': '0.0000'}"
,"{'1. open': '63.6000', '2. high': '65.8600', '3. low': '61.2800', '4. close': '62.1400', '5. adjusted close': '61.8130', '6. volume': '4530700', '7. dividend amount': '0.0000'}"
,"{'1. open': '63.1000', '2. high': '68.3500', '3. low': '62.6900', '4. close': '64.0900', '5. adjusted close': '63.7527', '6. volume': '4575900', '7. dividend amount': '0.0000'}"
,"{'1. open': '71.3000', '2. high': '71.5900', '3. low': '63.0900', '4. close': '64.6600', '5. adjusted close': '64.3197', '6. volume': '5773200', '7. dividend amount': '0.0000'}"
,"{'1. open': '64.1500', '2. high': '71.0600', '3. low': '63.8200', '4. close': '68.3800', '5. adjusted close': '68.0201', '6. volume': '5305800', '7. dividend amount': '0.0000'}"
