Meta Data,Weekly Adjusted Time Series
,"{'1. open': '145.2900', '2. high': '145.5500', '3. low': '142.6243', '4. close': '143.9400', '5. adjusted close': '143.9400', '6. volume': '8960317', '7. dividend amount': '0.7100'}"
,"{'1. open': '147.7100', '2. high': '150.0300', '3. low': '144.5150', '4. close': '145.4500', '5. adjusted close': '144.7368', '6. volume': '9036649', '7. dividend amount': '0.0000'}"
,"{'1. open': '147.3500', '2. high': '148.3052', '3. low': '144.8100', '4. close': '148.0700', '5. adjusted close': '147.3440', '6. volume': '8509250', '7. dividend amount': '0.0000'}"
,"{'1. open': '149.5100', '2. high': '150.7700', '3. low': '145.5500', '4. close': '147.1300', '5. adjusted close': '146.4086', '6. volume': '8301034', '7. dividend amount': '0.0000'}"
,"{'1. open': '147.3100', '2. high': '151.5600', '3. low': '144.8850', '4. close': '149.1400', '5. adjusted close': '148.4087', '6. volume': '12614947', '7. dividend amount': '0.0000'}"
,"{'1. open': '143.1400', '2. high': '148.8000', '3. low': '139.0300', '4. close': '147.3000', '5. adjusted close': '146.5777', '6. volume': '9530249', '7. dividend amount': '0.0000'}"
,"{'1. open': '147.0000', '2. high': '147.0900', '3. low': '141.7950', '4. close': '143.3100', '5. adjusted close': '142.6073', '6. volume': '9752282', '7. dividend amount': '0.0000'}"
,"{'1. open': '144.6400', '2. high': '148.5800', '3. low': '138.7200', '4. close': '145.0000', '5. adjusted close': '144.2890', '6. volume': '20471433', '7. dividend amount': '0.0000'}"
,"{'1. open': '154.1800', '2. high': '161.8100', '3. low': '147.2900', '4. close': '147.8300', '5. adjusted close': '147.1051', '6. volume': '13990338', '7. dividend amount': '0.0000'}"
,"{'1. open': '157.0700', '2. high': '159.0400', '3. low': '154.7500', '4. close': '155.7600', '5. adjusted close': '154.9963', '6. volume': '9491419', '7. dividend amount': '0.0000'}"
,"{'1. open': '154.3350', '2. high': '158.5000', '3. low': '154.2400', '4. close': '156.7500', '5. adjusted close': '155.9814', '6. volume': '8399266', '7. dividend amount': '0.0000'}"
,"{'1. open': '161.3100', '2. high': '162.4400', '3. low': '152.6600', '4. close': '155.0500', '5. adjusted close': '154.2897', '6. volume': '9841638', '7. dividend amount': '0.0000'}"
,"{'1. open': '157.5200', '2. high': '163.3000', '3. low': '156.1400', '4. close': '162.5300', '5. adjusted close': '161.7331', '6. volume': '13548225', '7. dividend amount': '0.0000'}"
,"{'1. open': '149.1000', '2. high': '156.5600', '3. low': '148.6700', '4. close': '156.3700', '5. adjusted close': '155.6033', '6. volume': '11407616', '7. dividend amount': '0.0000'}"
,"{'1. open': '147.5000', '2. high': '151.2909', '3. low': '145.9800', '4. close': '148.7500', '5. adjusted close': '148.0206', '6. volume': '8077809', '7. dividend amount': '0.7100'}"
,"{'1. open': '144.9200', '2. high': '149.3000', '3. low': '143.7500', '4. close': '147.9100', '5. adjusted close': '146.4856', '6. volume': '12533126', '7. dividend amount': '0.0000'}"
,"{'1. open': '129.4400', '2. high': '144.7100', '3. low': '128.7301', '4. close': '143.5600', '5. adjusted close': '142.1775', '6. volume': '14882494', '7. dividend amount': '0.0000'}"
,"{'1. open': '128.8500', '2. high': '132.2800', '3. low': '128.2900', '4. close': '130.5000', '5. adjusted close': '129.2432', '6. volume': '8794695', '7. dividend amount': '0.0000'}"
,"{'1. open': '124.8300', '2. high': '129.4600', '3. low': '124.5800', '4. close': '128.2600', '5. adjusted close': '127.0248', '6. volume': '8969920', '7. dividend amount': '0.0000'}"
,"{'1. open': '122.8000', '2. high': '127.7400', '3. low': '122.1300', '4. close': '125.3200', '5. adjusted close': '124.1131', '6. volume': '8961757', '7. dividend amount': '0.0000'}"
,"{'1. open': '133.3000', '2. high': '134.2200', '3. low': '123.1900', '4. close': '123.2500', '5. adjusted close': '122.0630', '6. volume': '8804333', '7. dividend amount': '0.0000'}"
,"{'1. open': '134.1300', '2. high': '135.9200', '3. low': '132.3701', '4. close': '133.4400', '5. adjusted close': '132.1549', '6. volume': '6125988', '7. dividend amount': '0.0000'}"
,"{'1. open': '133.2500', '2. high': '136.8000', '3. low': '131.9300', '4. close': '135.2300', '5. adjusted close': '133.9277', '6. volume': '4199346', '7. dividend amount': '0.0000'}"
,"{'1. open': '137.0600', '2. high': '137.9100', '3. low': '130.1400', '4. close': '132.3600', '5. adjusted close': '131.0853', '6. volume': '11910758', '7. dividend amount': '0.0000'}"
,"{'1. open': '137.8800', '2. high': '139.2500', '3. low': '136.4450', '4. close': '137.0000', '5. adjusted close': '135.6806', '6. volume': '6618744', '7. dividend amount': '0.0000'}"
